Order Date,Order ID,Product Name,Category Name,Store Name,Region,Qty,Unit Price,Cost Price,Stock Level
2025-09-29,ORD-11902,MacBook Air M3,Electronics,Mumbai West,West,3.0,115000,90000,83
2025-09-29,ORD-11903,Minimalist Sofa 3-Seater,Furniture,Bengaluru East,South,2.0,60000,40000,16
2025-09-29,ORD-11904,Organic Extra Virgin Olive Oil 1L,Grocery,Chennai Central,South,3.0,1400,950,110
2025-09-29,ORD-11905,Nespresso Coffee Machine,Home & Kitchen,Delhi North,North,2.0,18500,12500,125
2025-09-30,ORD-11906,Robot Vacuum Cleaner,Home & Kitchen,Mumbai West,West,4.0,29000,19000,28
2025-09-30,ORD-11907,Robot Vacuum Cleaner,Home & Kitchen,Mumbai West,West,4.0,29000,19000,59
2025-09-30,ORD-11908,Artisanal Dark Chocolate Pack,Grocery,Kolkata South,East,7.0,650,380,74
2025-09-30,ORD-11909,iPad Air 5th Gen,Electronics,Mumbai West,West,1.0,55000,42000,115
2025-09-30,ORD-11910,Solid Wood Dining Table,Furniture,Delhi North,North,2.0,45000,30000,38
2025-10-01,ORD-11911,Sony WH-1000XM5 Headphones,Electronics,Chennai Central,South,2.0,28000,20000,22
2025-10-01,ORD-11912,Dyson Airwrap Styler,Home & Kitchen,Kolkata South,East,4.0,49000,38000,21
2025-10-01,ORD-11913,Zara Cotton Shirt,Apparel,Delhi North,North,2.0,2500,1200,76
2025-10-01,ORD-11914,Adidas Ultraboost,Apparel,Mumbai West,West,2.0,12000,7000,111
2025-10-02,ORD-11915,MacBook Air M3,Electronics,Chennai Central,South,2.0,115000,90000,20
2025-10-02,ORD-11916,Dyson Airwrap Styler,Home & Kitchen,Chennai Central,South,4.0,49000,38000,2
2025-10-02,ORD-11917,Solid Wood Dining Table,Furniture,Chennai Central,South,1.0,45000,30000,141
2025-10-02,ORD-11918,Solid Wood Dining Table,Furniture,Bengaluru East,South,1.0,45000,30000,140
2025-10-02,ORD-11919,Sony WH-1000XM5 Headphones,Electronics,Chennai Central,South,4.0,28000,20000,34
2025-10-02,ORD-11920,Zara Cotton Shirt,Apparel,Bengaluru East,South,3.0,2500,1200,130
2025-10-03,ORD-11921,Adidas Ultraboost,Apparel,Chennai Central,South,2.0,12000,7000,23
2025-10-03,ORD-11922,MacBook Air M3,Electronics,Delhi North,North,4.0,115000,90000,16
2025-10-03,ORD-11923,Puma Track Pants,Apparel,Delhi North,North,1.0,2200,1100,64
2025-10-03,ORD-11924,Dyson Airwrap Styler,Home & Kitchen,Kolkata South,East,1.0,49000,38000,147
2025-10-03,ORD-11925,Levi's Denim Jacket,Apparel,Delhi North,North,1.0,4500,2400,70
2025-10-04,ORD-11926,Solid Wood Dining Table,Furniture,Mumbai West,West,1.0,45000,30000,47
2025-10-04,ORD-11927,Minimalist Sofa 3-Seater,Furniture,Bengaluru East,South,2.0,60000,40000,38
2025-10-04,ORD-11928,Minimalist Sofa 3-Seater,Furniture,Bengaluru East,South,4.0,60000,40000,126
2025-10-04,ORD-11929,Robot Vacuum Cleaner,Home & Kitchen,Mumbai West,West,3.0,29000,19000,59
2025-10-04,ORD-11930,Adidas Ultraboost,Apparel,Bengaluru East,South,1.0,12000,7000,94
2025-10-04,ORD-11931,Levi's Denim Jacket,Apparel,Bengaluru East,South,4.0,4500,2400,129
2025-10-04,ORD-11932,Artisanal Dark Chocolate Pack,Grocery,Delhi North,North,7.0,650,380,124
2025-10-05,ORD-11933,Nespresso Coffee Machine,Home & Kitchen,Delhi North,North,1.0,18500,12500,130
2025-10-05,ORD-11934,Nike Air Max Sneakers,Apparel,Kolkata South,East,3.0,9500,5500,119
2025-10-05,ORD-11935,Minimalist Sofa 3-Seater,Furniture,Bengaluru East,South,1.0,60000,40000,44
2025-10-05,ORD-11936,Adidas Ultraboost,Apparel,Bengaluru East,South,2.0,12000,7000,106
2025-10-05,ORD-11937,Nike Air Max Sneakers,Apparel,Mumbai West,West,3.0,9500,5500,110
2025-10-05,ORD-11938,Adidas Ultraboost,Apparel,Chennai Central,South,1.0,12000,7000,96
2025-10-05,ORD-11939,iPad Air 5th Gen,Electronics,Delhi North,North,2.0,55000,42000,134
2025-10-05,ORD-11940,Nespresso Coffee Machine,Home & Kitchen,Mumbai West,West,1.0,18500,12500,113
2025-10-06,ORD-11941,Philips Air Fryer XL,Home & Kitchen,Kolkata South,East,2.0,12500,8500,41
2025-10-06,ORD-11942,Nespresso Coffee Machine,Home & Kitchen,Kolkata South,East,1.0,18500,12500,122
2025-10-06,ORD-11943,Artisanal Dark Chocolate Pack,Grocery,Delhi North,North,4.0,650,380,27
2025-10-06,ORD-11944,Imported Coffee Beans 500g,Grocery,Chennai Central,South,7.0,1200,750,45
2025-10-06,ORD-11945,Sony WH-1000XM5 Headphones,Electronics,Mumbai West,West,3.0,28000,20000,113
2025-10-06,ORD-11946,Puma Track Pants,Apparel,Chennai Central,South,3.0,2200,1100,19
2025-10-07,ORD-11947,Sony WH-1000XM5 Headphones,Electronics,Delhi North,North,2.0,28000,20000,118
2025-10-07,ORD-11948,Dell XPS 15,Electronics,Kolkata South,East,1.0,140000,110000,101
2025-10-07,ORD-11949,iPhone 15 Pro,Electronics,Bengaluru East,South,1.0,120000,95000,121
2025-10-07,ORD-11950,Minimalist Sofa 3-Seater,Furniture,Delhi North,North,3.0,60000,40000,117
2025-10-07,ORD-11951,Dell XPS 15,Electronics,Delhi North,North,4.0,140000,110000,27
2025-10-07,ORD-11952,Artisanal Dark Chocolate Pack,Grocery,Bengaluru East,South,2.0,650,380,110
2025-10-07,ORD-11953,Dyson Airwrap Styler,Home & Kitchen,Chennai Central,South,2.0,49000,38000,27
2025-10-07,ORD-11954,Nike Air Max Sneakers,Apparel,Delhi North,North,4.0,9500,5500,72
2025-10-08,ORD-11955,Samsung Galaxy S24,Electronics,Delhi North,North,1.0,90000,72000,28
2025-10-08,ORD-11956,Ergonomic Office Chair,Furniture,Chennai Central,South,1.0,18000,11000,92
2025-10-08,ORD-11957,MacBook Air M3,Electronics,Delhi North,North,4.0,115000,90000,84
2025-10-08,ORD-11958,Levi's Denim Jacket,Apparel,Kolkata South,East,4.0,4500,2400,45
2025-10-08,ORD-11959,Adidas Ultraboost,Apparel,Mumbai West,West,4.0,12000,7000,129
2025-10-09,ORD-11960,Philips Air Fryer XL,Home & Kitchen,Kolkata South,East,4.0,12500,8500,140
2025-10-09,ORD-11961,Minimalist Sofa 3-Seater,Furniture,Bengaluru East,South,2.0,60000,40000,38
2025-10-09,ORD-11962,Minimalist Sofa 3-Seater,Furniture,Chennai Central,South,3.0,60000,40000,77
2025-10-09,ORD-11963,Nike Air Max Sneakers,Apparel,Chennai Central,South,4.0,9500,5500,30
2025-10-10,ORD-11964,iPad Air 5th Gen,Electronics,Mumbai West,West,4.0,55000,42000,113
2025-10-10,ORD-11965,Zara Cotton Shirt,Apparel,Chennai Central,South,3.0,2500,1200,68
2025-10-10,ORD-11966,Nespresso Coffee Machine,Home & Kitchen,Delhi North,North,4.0,18500,12500,54
2025-10-10,ORD-11967,Dyson Airwrap Styler,Home & Kitchen,Mumbai West,West,2.0,49000,38000,108
2025-10-10,ORD-11968,Premium Basmati Rice 5kg,Grocery,Bengaluru East,South,2.0,850,580,86
2025-10-11,ORD-11969,Adidas Ultraboost,Apparel,Kolkata South,East,1.0,12000,7000,52
2025-10-11,ORD-11970,Organic Extra Virgin Olive Oil 1L,Grocery,Chennai Central,South,1.0,1400,950,132
2025-10-11,ORD-11971,Adidas Ultraboost,Apparel,Chennai Central,South,4.0,12000,7000,150
2025-10-11,ORD-11972,Artisanal Dark Chocolate Pack,Grocery,Delhi North,North,2.0,650,380,105
2025-10-11,ORD-11973,Premium Basmati Rice 5kg,Grocery,Mumbai West,West,7.0,850,580,145
2025-10-11,ORD-11974,Ergonomic Office Chair,Furniture,Bengaluru East,South,3.0,18000,11000,109
2025-10-11,ORD-11975,iPhone 15 Pro,Electronics,Bengaluru East,South,4.0,120000,95000,64
2025-10-11,ORD-11976,Solid Wood Dining Table,Furniture,Bengaluru East,South,2.0,45000,30000,85
2025-10-11,ORD-11977,Robot Vacuum Cleaner,Home & Kitchen,Kolkata South,East,4.0,29000,19000,42
2025-10-11,ORD-11978,iPad Air 5th Gen,Electronics,Mumbai West,West,1.0,55000,42000,71
2025-10-12,ORD-11979,iPhone 15 Pro,Electronics,Kolkata South,East,3.0,120000,95000,76
2025-10-12,ORD-11980,Dell XPS 15,Electronics,Chennai Central,South,3.0,140000,110000,72
2025-10-12,ORD-11981,Robot Vacuum Cleaner,Home & Kitchen,Bengaluru East,South,4.0,29000,19000,40
2025-10-12,ORD-11982,Adidas Ultraboost,Apparel,Bengaluru East,South,2.0,12000,7000,58
2025-10-12,ORD-11983,Adidas Ultraboost,Apparel,Delhi North,North,3.0,12000,7000,15
2025-10-12,ORD-11984,Samsung Galaxy S24,Electronics,Kolkata South,East,4.0,90000,72000,93
2025-10-12,ORD-11985,Levi's Denim Jacket,Apparel,Delhi North,North,1.0,4500,2400,57
2025-10-13,ORD-11986,Standing Desk Dual Motor,Furniture,Mumbai West,West,1.0,32000,21000,136
2025-10-13,ORD-11987,Artisanal Dark Chocolate Pack,Grocery,Chennai Central,South,5.0,650,380,34
2025-10-13,ORD-11988,Nike Air Max Sneakers,Apparel,Kolkata South,East,3.0,9500,5500,136
2025-10-13,ORD-11989,Dyson Airwrap Styler,Home & Kitchen,Bengaluru East,South,2.0,49000,38000,0
2025-10-13,ORD-11990,Nespresso Coffee Machine,Home & Kitchen,Mumbai West,West,2.0,18500,12500,52
2025-10-14,ORD-11991,MacBook Air M3,Electronics,Delhi North,North,4.0,115000,90000,140
2025-10-14,ORD-11992,Minimalist Sofa 3-Seater,Furniture,Bengaluru East,South,3.0,60000,40000,108
2025-10-14,ORD-11993,Organic Extra Virgin Olive Oil 1L,Grocery,Delhi North,North,6.0,1400,950,147
2025-10-14,ORD-11994,Robot Vacuum Cleaner,Home & Kitchen,Chennai Central,South,3.0,29000,19000,147
2025-10-15,ORD-11995,Zara Cotton Shirt,Apparel,Mumbai West,West,2.0,2500,1200,106
2025-10-15,ORD-11996,Organic Extra Virgin Olive Oil 1L,Grocery,Mumbai West,West,6.0,1400,950,67
2025-10-15,ORD-11997,Samsung Galaxy S24,Electronics,Bengaluru East,South,1.0,90000,72000,85
2025-10-15,ORD-11998,Robot Vacuum Cleaner,Home & Kitchen,Kolkata South,East,2.0,29000,19000,82
2025-10-16,ORD-11999,Standing Desk Dual Motor,Furniture,Kolkata South,East,4.0,32000,21000,85
2025-10-16,ORD-12000,Solid Wood Dining Table,Furniture,Chennai Central,South,3.0,45000,30000,46
2025-10-16,ORD-12001,Imported Coffee Beans 500g,Grocery,Kolkata South,East,5.0,1200,750,43
2025-10-16,ORD-12002,Sony WH-1000XM5 Headphones,Electronics,Mumbai West,West,4.0,28000,20000,53
2025-10-16,ORD-12003,Nespresso Coffee Machine,Home & Kitchen,Kolkata South,East,2.0,18500,12500,92
2025-10-16,ORD-12004,Artisanal Dark Chocolate Pack,Grocery,Chennai Central,South,1.0,650,380,131
2025-10-17,ORD-12005,Adidas Ultraboost,Apparel,Kolkata South,East,1.0,12000,7000,28
2025-10-17,ORD-12006,Artisanal Dark Chocolate Pack,Grocery,Chennai Central,South,6.0,650,380,15
2025-10-17,ORD-12007,MacBook Air M3,Electronics,Mumbai West,West,3.0,115000,90000,87
2025-10-17,ORD-12008,Philips Air Fryer XL,Home & Kitchen,Chennai Central,South,3.0,12500,8500,51
2025-10-18,ORD-12009,Zara Cotton Shirt,Apparel,Kolkata South,East,1.0,2500,1200,89
2025-10-18,ORD-12010,Nike Air Max Sneakers,Apparel,Bengaluru East,South,3.0,9500,5500,78
2025-10-18,ORD-12011,Imported Coffee Beans 500g,Grocery,Bengaluru East,South,5.0,1200,750,92
2025-10-18,ORD-12012,Nespresso Coffee Machine,Home & Kitchen,Mumbai West,West,4.0,18500,12500,97
2025-10-18,ORD-12013,Philips Air Fryer XL,Home & Kitchen,Mumbai West,West,3.0,12500,8500,49
2025-10-18,ORD-12014,Premium Basmati Rice 5kg,Grocery,Delhi North,North,2.0,850,580,91
2025-10-18,ORD-12015,Robot Vacuum Cleaner,Home & Kitchen,Kolkata South,East,2.0,29000,19000,111
2025-10-18,ORD-12016,Organic Extra Virgin Olive Oil 1L,Grocery,Mumbai West,West,6.0,1400,950,143
2025-10-18,ORD-12017,Standing Desk Dual Motor,Furniture,Delhi North,North,4.0,32000,21000,134
2025-10-18,ORD-12018,Imported Coffee Beans 500g,Grocery,Bengaluru East,South,1.0,1200,750,122
2025-10-18,ORD-12019,Samsung Galaxy S24,Electronics,Kolkata South,East,3.0,90000,72000,77
2025-10-18,ORD-12020,Nespresso Coffee Machine,Home & Kitchen,Mumbai West,West,3.0,18500,12500,28
2025-10-19,ORD-12021,Zara Cotton Shirt,Apparel,Chennai Central,South,4.0,2500,1200,147
2025-10-19,ORD-12022,Organic Extra Virgin Olive Oil 1L,Grocery,Chennai Central,South,5.0,1400,950,42
2025-10-19,ORD-12023,Ergonomic Office Chair,Furniture,Delhi North,North,4.0,18000,11000,99
2025-10-19,ORD-12024,iPhone 15 Pro,Electronics,Kolkata South,East,1.0,120000,95000,67
2025-10-19,ORD-12025,Philips Air Fryer XL,Home & Kitchen,Kolkata South,East,4.0,12500,8500,49
2025-10-19,ORD-12026,Levi's Denim Jacket,Apparel,Delhi North,North,3.0,4500,2400,16
2025-10-19,ORD-12027,Premium Basmati Rice 5kg,Grocery,Chennai Central,South,1.0,850,580,54
2025-10-19,ORD-12028,Dyson Airwrap Styler,Home & Kitchen,Kolkata South,East,1.0,49000,38000,78
2025-10-19,ORD-12029,Organic Extra Virgin Olive Oil 1L,Grocery,Kolkata South,East,7.0,1400,950,29
2025-10-19,ORD-12030,MacBook Air M3,Electronics,Bengaluru East,South,4.0,115000,90000,62
2025-10-20,ORD-12031,Nespresso Coffee Machine,Home & Kitchen,Kolkata South,East,4.0,18500,12500,46
2025-10-20,ORD-12032,Premium Basmati Rice 5kg,Grocery,Chennai Central,South,3.0,850,580,76
2025-10-20,ORD-12033,Puma Track Pants,Apparel,Kolkata South,East,2.0,2200,1100,136
2025-10-20,ORD-12034,Artisanal Dark Chocolate Pack,Grocery,Delhi North,North,8.0,650,380,109
2025-10-20,ORD-12035,Standing Desk Dual Motor,Furniture,Bengaluru East,South,1.0,32000,21000,133
2025-10-21,ORD-12036,Premium Basmati Rice 5kg,Grocery,Chennai Central,South,8.0,850,580,45
2025-10-21,ORD-12037,Robot Vacuum Cleaner,Home & Kitchen,Chennai Central,South,3.0,29000,19000,23
2025-10-21,ORD-12038,Robot Vacuum Cleaner,Home & Kitchen,Chennai Central,South,3.0,29000,19000,50
2025-10-21,ORD-12039,Imported Coffee Beans 500g,Grocery,Delhi North,North,3.0,1200,750,106
2025-10-21,ORD-12040,Philips Air Fryer XL,Home & Kitchen,Delhi North,North,4.0,12500,8500,146
2025-10-21,ORD-12041,Samsung Galaxy S24,Electronics,Mumbai West,West,3.0,90000,72000,101
2025-10-21,ORD-12042,Premium Basmati Rice 5kg,Grocery,Delhi North,North,7.0,850,580,32
2025-10-22,ORD-12043,Imported Coffee Beans 500g,Grocery,Kolkata South,East,5.0,1200,750,48
2025-10-22,ORD-12044,Minimalist Sofa 3-Seater,Furniture,Kolkata South,East,4.0,60000,40000,32
2025-10-22,ORD-12045,iPhone 15 Pro,Electronics,Mumbai West,West,2.0,120000,95000,39
2025-10-22,ORD-12046,Sony WH-1000XM5 Headphones,Electronics,Bengaluru East,South,3.0,28000,20000,74
2025-10-22,ORD-12047,Nike Air Max Sneakers,Apparel,Mumbai West,West,4.0,9500,5500,122
2025-10-22,ORD-12048,iPhone 15 Pro,Electronics,Kolkata South,East,3.0,120000,95000,44
2025-10-22,ORD-12049,iPad Air 5th Gen,Electronics,Chennai Central,South,4.0,55000,42000,110
2025-10-23,ORD-12050,Samsung Galaxy S24,Electronics,Delhi North,North,1.0,90000,72000,130
2025-10-23,ORD-12051,Premium Basmati Rice 5kg,Grocery,Kolkata South,East,4.0,850,580,79
2025-10-23,ORD-12052,Imported Coffee Beans 500g,Grocery,Delhi North,North,4.0,1200,750,56
2025-10-23,ORD-12053,Premium Basmati Rice 5kg,Grocery,Chennai Central,South,2.0,850,580,67
2025-10-23,ORD-12054,Samsung Galaxy S24,Electronics,Chennai Central,South,3.0,90000,72000,119
2025-10-23,ORD-12055,Dyson Airwrap Styler,Home & Kitchen,Delhi North,North,2.0,49000,38000,150
2025-10-23,ORD-12056,Puma Track Pants,Apparel,Bengaluru East,South,3.0,2200,1100,106
2025-10-23,ORD-12057,Philips Air Fryer XL,Home & Kitchen,Chennai Central,South,4.0,12500,8500,124
2025-10-24,ORD-12058,Dell XPS 15,Electronics,Chennai Central,South,2.0,140000,110000,147
2025-10-24,ORD-12059,Ergonomic Office Chair,Furniture,Chennai Central,South,4.0,18000,11000,74
2025-10-24,ORD-12060,Dell XPS 15,Electronics,Kolkata South,East,3.0,140000,110000,20
2025-10-24,ORD-12061,Adidas Ultraboost,Apparel,Delhi North,North,4.0,12000,7000,106
2025-10-24,ORD-12062,Samsung Galaxy S24,Electronics,Delhi North,North,1.0,90000,72000,76
2025-10-24,ORD-12063,Nespresso Coffee Machine,Home & Kitchen,Bengaluru East,South,1.0,18500,12500,43
2025-10-24,ORD-12064,Robot Vacuum Cleaner,Home & Kitchen,Delhi North,North,1.0,29000,19000,23
2025-10-25,ORD-12065,Artisanal Dark Chocolate Pack,Grocery,Mumbai West,West,1.0,650,380,50
2025-10-25,ORD-12066,Puma Track Pants,Apparel,Delhi North,North,1.0,2200,1100,75
2025-10-25,ORD-12067,Organic Extra Virgin Olive Oil 1L,Grocery,Kolkata South,East,6.0,1400,950,33
2025-10-25,ORD-12068,Organic Extra Virgin Olive Oil 1L,Grocery,Kolkata South,East,3.0,1400,950,84
2025-10-25,ORD-12069,iPhone 15 Pro,Electronics,Chennai Central,South,4.0,120000,95000,144
2025-10-25,ORD-12070,Adidas Ultraboost,Apparel,Bengaluru East,South,4.0,12000,7000,92
2025-10-25,ORD-12071,Nike Air Max Sneakers,Apparel,Chennai Central,South,1.0,9500,5500,65
2025-10-25,ORD-12072,Robot Vacuum Cleaner,Home & Kitchen,Chennai Central,South,4.0,29000,19000,28
2025-10-25,ORD-12073,Imported Coffee Beans 500g,Grocery,Mumbai West,West,7.0,1200,750,50
2025-10-26,ORD-12074,Organic Extra Virgin Olive Oil 1L,Grocery,Kolkata South,East,6.0,1400,950,64
2025-10-26,ORD-12075,Standing Desk Dual Motor,Furniture,Chennai Central,South,2.0,32000,21000,74
2025-10-26,ORD-12076,Dell XPS 15,Electronics,Chennai Central,South,2.0,140000,110000,120
2025-10-26,ORD-12077,Dyson Airwrap Styler,Home & Kitchen,Chennai Central,South,2.0,49000,38000,1
2025-10-26,ORD-12078,Premium Basmati Rice 5kg,Grocery,Delhi North,North,6.0,850,580,104
2025-10-26,ORD-12079,Philips Air Fryer XL,Home & Kitchen,Delhi North,North,2.0,12500,8500,116
2025-10-26,ORD-12080,Organic Extra Virgin Olive Oil 1L,Grocery,Chennai Central,South,5.0,1400,950,67
2025-10-27,ORD-12081,Solid Wood Dining Table,Furniture,Bengaluru East,South,3.0,45000,30000,108
2025-10-27,ORD-12082,Nespresso Coffee Machine,Home & Kitchen,Mumbai West,West,3.0,18500,12500,96
2025-10-27,ORD-12083,Dyson Airwrap Styler,Home & Kitchen,Chennai Central,South,3.0,49000,38000,120
2025-10-27,ORD-12084,Robot Vacuum Cleaner,Home & Kitchen,Delhi North,North,1.0,29000,19000,67
2025-10-27,ORD-12085,Puma Track Pants,Apparel,Mumbai West,West,3.0,2200,1100,68
2025-10-27,ORD-12086,MacBook Air M3,Electronics,Mumbai West,West,1.0,115000,90000,75
2025-10-27,ORD-12087,Imported Coffee Beans 500g,Grocery,Chennai Central,South,8.0,1200,750,23
2025-10-28,ORD-12088,Standing Desk Dual Motor,Furniture,Delhi North,North,1.0,32000,21000,30
2025-10-28,ORD-12089,Standing Desk Dual Motor,Furniture,Bengaluru East,South,1.0,32000,21000,112
2025-10-28,ORD-12090,Imported Coffee Beans 500g,Grocery,Chennai Central,South,4.0,1200,750,112
2025-10-28,ORD-12091,Zara Cotton Shirt,Apparel,Kolkata South,East,1.0,2500,1200,93
2025-10-28,ORD-12092,Dell XPS 15,Electronics,Delhi North,North,1.0,140000,110000,101
2025-10-28,ORD-12093,Solid Wood Dining Table,Furniture,Chennai Central,South,3.0,45000,30000,126
2025-10-29,ORD-12094,iPhone 15 Pro,Electronics,Kolkata South,East,4.0,120000,95000,88
2025-10-29,ORD-12095,Robot Vacuum Cleaner,Home & Kitchen,Bengaluru East,South,3.0,29000,19000,56
2025-10-29,ORD-12096,Imported Coffee Beans 500g,Grocery,Mumbai West,West,1.0,1200,750,86
2025-10-29,ORD-12097,Ergonomic Office Chair,Furniture,Mumbai West,West,3.0,18000,11000,101
2025-10-29,ORD-12098,Robot Vacuum Cleaner,Home & Kitchen,Chennai Central,South,3.0,29000,19000,107
2025-10-29,ORD-12099,Minimalist Sofa 3-Seater,Furniture,Kolkata South,East,1.0,60000,40000,46
2025-10-29,ORD-12100,Minimalist Sofa 3-Seater,Furniture,Delhi North,North,2.0,60000,40000,128
2025-10-30,ORD-12101,Sony WH-1000XM5 Headphones,Electronics,Chennai Central,South,4.0,28000,20000,24
2025-10-30,ORD-12102,Standing Desk Dual Motor,Furniture,Kolkata South,East,2.0,32000,21000,119
2025-10-30,ORD-12103,Dell XPS 15,Electronics,Chennai Central,South,3.0,140000,110000,95
2025-10-30,ORD-12104,Sony WH-1000XM5 Headphones,Electronics,Mumbai West,West,3.0,28000,20000,85
2025-10-30,ORD-12105,Standing Desk Dual Motor,Furniture,Mumbai West,West,2.0,32000,21000,59
2025-10-30,ORD-12106,Puma Track Pants,Apparel,Chennai Central,South,2.0,2200,1100,44
2025-10-30,ORD-12107,Samsung Galaxy S24,Electronics,Kolkata South,East,4.0,90000,72000,96
2025-10-31,ORD-12108,Philips Air Fryer XL,Home & Kitchen,Chennai Central,South,3.0,12500,8500,80
2025-10-31,ORD-12109,iPad Air 5th Gen,Electronics,Delhi North,North,1.0,55000,42000,75
2025-10-31,ORD-12110,Ergonomic Office Chair,Furniture,Chennai Central,South,4.0,18000,11000,43
2025-10-31,ORD-12111,Dyson Airwrap Styler,Home & Kitchen,Mumbai West,West,2.0,49000,38000,98
2025-11-01,ORD-12112,Organic Extra Virgin Olive Oil 1L,Grocery,Bengaluru East,South,3.0,1400,950,21
2025-11-01,ORD-12113,Minimalist Sofa 3-Seater,Furniture,Delhi North,North,4.0,60000,40000,110
2025-11-01,ORD-12114,Artisanal Dark Chocolate Pack,Grocery,Kolkata South,East,3.0,650,380,109
2025-11-01,ORD-12115,MacBook Air M3,Electronics,Mumbai West,West,1.0,115000,90000,42
2025-11-01,ORD-12116,Philips Air Fryer XL,Home & Kitchen,Delhi North,North,3.0,12500,8500,70
2025-11-01,ORD-12117,Organic Extra Virgin Olive Oil 1L,Grocery,Mumbai West,West,2.0,1400,950,34
2025-11-01,ORD-12118,Puma Track Pants,Apparel,Kolkata South,East,4.0,2200,1100,46
2025-11-01,ORD-12119,Dyson Airwrap Styler,Home & Kitchen,Kolkata South,East,4.0,49000,38000,149
2025-11-01,ORD-12120,Minimalist Sofa 3-Seater,Furniture,Mumbai West,West,3.0,60000,40000,77
2025-11-01,ORD-12121,Solid Wood Dining Table,Furniture,Delhi North,North,2.0,45000,30000,131
2025-11-01,ORD-12122,Ergonomic Office Chair,Furniture,Mumbai West,West,4.0,18000,11000,119
2025-11-01,ORD-12123,Ergonomic Office Chair,Furniture,Delhi North,North,1.0,18000,11000,107
2025-11-02,ORD-12124,Premium Basmati Rice 5kg,Grocery,Bengaluru East,South,4.0,850,580,47
2025-11-02,ORD-12125,Philips Air Fryer XL,Home & Kitchen,Bengaluru East,South,2.0,12500,8500,81
2025-11-02,ORD-12126,Minimalist Sofa 3-Seater,Furniture,Delhi North,North,1.0,60000,40000,35
2025-11-02,ORD-12127,Imported Coffee Beans 500g,Grocery,Kolkata South,East,8.0,1200,750,65
2025-11-02,ORD-12128,Zara Cotton Shirt,Apparel,Chennai Central,South,2.0,2500,1200,45
2025-11-02,ORD-12129,Artisanal Dark Chocolate Pack,Grocery,Kolkata South,East,2.0,650,380,47
2025-11-02,ORD-12130,Sony WH-1000XM5 Headphones,Electronics,Chennai Central,South,2.0,28000,20000,33
2025-11-02,ORD-12131,Puma Track Pants,Apparel,Kolkata South,East,4.0,2200,1100,123
2025-11-02,ORD-12132,Solid Wood Dining Table,Furniture,Bengaluru East,South,2.0,45000,30000,90
2025-11-02,ORD-12133,MacBook Air M3,Electronics,Delhi North,North,1.0,115000,90000,26
2025-11-02,ORD-12134,iPad Air 5th Gen,Electronics,Delhi North,North,4.0,55000,42000,119
2025-11-02,ORD-12135,Imported Coffee Beans 500g,Grocery,Delhi North,North,3.0,1200,750,61
2025-11-03,ORD-12136,Dyson Airwrap Styler,Home & Kitchen,Mumbai West,West,1.0,49000,38000,109
2025-11-03,ORD-12137,Imported Coffee Beans 500g,Grocery,Delhi North,North,3.0,1200,750,145
2025-11-03,ORD-12138,Nespresso Coffee Machine,Home & Kitchen,Chennai Central,South,2.0,18500,12500,91
2025-11-03,ORD-12139,Artisanal Dark Chocolate Pack,Grocery,Chennai Central,South,5.0,650,380,97
2025-11-03,ORD-12140,Artisanal Dark Chocolate Pack,Grocery,Mumbai West,West,1.0,650,380,68
2025-11-03,ORD-12141,Artisanal Dark Chocolate Pack,Grocery,Kolkata South,East,2.0,650,380,103
2025-11-03,ORD-12142,Solid Wood Dining Table,Furniture,Chennai Central,South,3.0,45000,30000,85
2025-11-03,ORD-12143,Imported Coffee Beans 500g,Grocery,Mumbai West,West,5.0,1200,750,81
2025-11-04,ORD-12144,Samsung Galaxy S24,Electronics,Delhi North,North,2.0,90000,72000,39
2025-11-04,ORD-12145,Puma Track Pants,Apparel,Kolkata South,East,2.0,2200,1100,22
2025-11-04,ORD-12146,Dyson Airwrap Styler,Home & Kitchen,Kolkata South,East,2.0,49000,38000,16
2025-11-04,ORD-12147,MacBook Air M3,Electronics,Mumbai West,West,3.0,115000,90000,124
2025-11-04,ORD-12148,Premium Basmati Rice 5kg,Grocery,Bengaluru East,South,2.0,850,580,45
2025-11-04,ORD-12149,Imported Coffee Beans 500g,Grocery,Bengaluru East,South,2.0,1200,750,50
2025-11-04,ORD-12150,Ergonomic Office Chair,Furniture,Delhi North,North,1.0,18000,11000,71
2025-11-04,ORD-12151,MacBook Air M3,Electronics,Mumbai West,West,3.0,115000,90000,85
2025-11-05,ORD-12152,Dyson Airwrap Styler,Home & Kitchen,Delhi North,North,1.0,49000,38000,2
2025-11-05,ORD-12153,Puma Track Pants,Apparel,Chennai Central,South,1.0,2200,1100,77
2025-11-05,ORD-12154,Puma Track Pants,Apparel,Bengaluru East,South,2.0,2200,1100,65
2025-11-05,ORD-12155,Standing Desk Dual Motor,Furniture,Mumbai West,West,4.0,32000,21000,62
2025-11-05,ORD-12156,Artisanal Dark Chocolate Pack,Grocery,Mumbai West,West,2.0,650,380,147
2025-11-05,ORD-12157,Nike Air Max Sneakers,Apparel,Bengaluru East,South,1.0,9500,5500,140
2025-11-05,ORD-12158,Philips Air Fryer XL,Home & Kitchen,Mumbai West,West,1.0,12500,8500,122
2025-11-06,ORD-12159,Robot Vacuum Cleaner,Home & Kitchen,Kolkata South,East,2.0,29000,19000,104
2025-11-06,ORD-12160,Premium Basmati Rice 5kg,Grocery,Delhi North,North,5.0,850,580,139
